FAC_TYPE,VERS_DATE,SERIAL_NO,NAME,LATITUDE,LONGITUDE,SITE_CLASS,WILDERNESS,DIS_ACCESS,ACCESS_DSC,FEE,COMMENTS,MAINT_BY,LABEL,ACT_CODE,FAC_CODE,PUBLISHED,CLOS_STAT,CLOS_DESC,CLOS_START,CLOS_OPEN,CLOS_REAS,DAY_ACTIVITIES,OVERNIGHT,CAMPING,CAMPING_C,CAMPING_R,CAMPERVANG,CAMPERVANC,CAMPERVANT,CAMPVANR,TB_VISITOR,TBVA_C,TBVA_R,HERITAGE,HERITAGE_C,HERITAGE_R,FISHING,FISHING_C,FISHING_R,FOSSICKING,FOSSICK_C,FOSSICK_R,HANG_GLIDE,HANG_GLD_C,HANG_GLD_R,HORSE_RIDE,HORSERIDEC,HORSERIDER,PADDLING,PADDLING_C,PADDLING_R,PICNICING,PICNIC_C,PICNICINGR,REDUCE_NA,REDUCE_C,REDUCE_R,ROCKCLIMB,ROCKCLMB_C,ROCKCLIMBR,TREE_VIEW,TREEVIEW_C,TREEVIEW_R,WALKINGDOG,WALKDOG_C,WALKDOG_R,WILDLIFE,WILDLIFE_C,WILDLIFE_R,PCT_AFRAME,PCT_PEDEST,PCT_OTHER,BBQ_ELEC,BBQ_PIT,BBQ_GAS,BBQ_WOOD,IS_PART_OF,PHOTO_ID_1,PHOTO_ID_2,PHOTO_ID_3,SDE_DATE,Y_COORD,X_COORD,ALTER_DATE,ENTITY_ID,UFI
REC SITES,25/9/21,9055,Number One Camp,-37.321156,145.172405,MID,,NONE,"From Melbourne, take the Hume Highway to the Broadford exit; turn right here along Spur road to Main Mountain road.  Continue down Main Mountain road for approximately 2 km to Two Tees road, turn left and drive on to the five ways.  No 1. Camp is on the",,"Situated in the heart of Mt Disappointment State Forest this campsite/picnic area is popular with visitors that like to engage in trailbiking, four wheel driving or just relaxing in the bush setting away from Melbourne.  Here there are sites to accommoda",BROADFORD,Number One Camp,W,UeY,Y,,,,,,BBQ Facilities,Camping Only,Y,"In the 1940's the site housed seventy-five Italian P.O.W's supervised by members of the Australian military.  The P.O.W's cut firewood, cleared timber and built forest roads.  Post World War 2, European immigrant workers, encouraged to settle in Australi",1,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,Y,"At the entrance to No. 1 Camp there are grassy areas equipped with a picnic shelter, table, toilet facilities, wood fire pit and ample parking for family and friends.  Take a break from your activities to sit back, relax and enjoy the bush setting.  
",2,,,0,,,0,,,0,,,0,,,0,,1,,,,,1,,121880,121881,121882,25/9/21,-37.321156,145.172405,,,1603331-20170703
REC SITES,25/9/21,8700,Buxton Mtb Park Trailhead,-37.41933748,145.6955345,MID,,PARTIAL,"From Melbourne, follow the Maroondah Highway to Buxton.  Turn left onto Dyes Lane and follow the road for approximately 1 km.  Cross the Acheron River and turn right to reach the trailhead and day visitor area.  Please note all trails are closed during t",,,ALEXANDRA,Buxton Mtb Park Trailhead,,UeY,Y,,,,,,None Allowed,None,,,0,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,Y,This site provides basic facilities for picnicking and is the major site for accessing the Buxton mountain bike trail network.,1,,,0,,,0,,,0,,,0,,,0,,1,,,,,,,121745,121746,121747,25/9/21,-37.41933748,145.6955345,,,1320519-20201021
REC SITES,25/9/21,120528,Parkers Flat 3,-37.11890047,145.9216496,BASIC,,NONE,"From Mansfield head towards Mount Buller, turning right on Mansfield Woods Point road follow this for 9.5 km before turning right onto Piries-Goughs Bay Rd, following this road for 7.3km before turning right onto Walshs Rd. Follow Walshs Road for 21Km an",,"Situated on the shores of Lake Eildon, you will enjoy the easy access to the waters edge. This area is utilised for several recreational activities, including: fishing, four-wheel driving, motorbike riding, water sports and camping.
This site can become",MANSFIELD,Parkers Flat 3,WCUP,Y,Y,,,,,,Fishing Allowed,Camping and Campervan,Y,"Wake up to the sounds of nature surrounding you, the singing of birds and the low slow sound of early fishermen in the water below your campsite. This site has large disperse camping and is great for large groups or several smaller groups.",1,Y,"This site can be accessed by small caravans and camper trailers, although be aware that you may have to travel long distances on dirt roads",,3,,,0,,,0,Y,"This is a popular area for trolling for trout with deep divers and casting spinnerbaits. Or why not take the tinny out and try your luck at catching a Murray Cod by trolling in the deeper waters. 
Please be aware that if fishing you will need to hold a",4,,,0,,,0,,,0,Y,Canoeing and kayaking are very popular in Lake Eildon and you can see why once youre out on the water yourself. The vast expanse of the lake and the offshoots and tributaries can easily be explored by paddling around the lake. You will be able to see wat,2,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,,,,122531,122532,122533,25/9/21,-37.11890047,145.9216496,,,2289815-20200722
REC SITES,25/9/21,120553,Bee Tree,-37.12366672,145.9566326,BASIC,,NONE,"From Mansfield head towards Mount Buller, turning right on Mansfield Woods Point road follow this for 9.5 km before turning right onto Piries-Goughs Bay Rd, following this road for 7.3km before turning right onto Walshs Rd. Follow Walshs Road for 15Km an",,"This site is situated along the shores of Lake Eildon, this site is small and secluded and uncrowded during peak season. This area was originally used as a pine plantation and has since been regenerated to reflect native forest species. 
This area is po",MANSFIELD,Bee Tree,WCUP,Y,Y,,,,,,Fishing Allowed,Camping and Campervan,Y,"This site is a small site on the shores of Lake Eildon, camping is suited to small groups. This site offers a sheltered campground, surrounded by stunning native tree species.",1,Y,"This site can be accessed by small caravans and camper trailers, although be aware that you may have to travel long distances on dirt roads.",SMALL CARAVAN,4,,,0,,,0,Y,"The perfect spot to throw a line in and see what you can hook. From the shores you will have a good chance at catching native species and redfin and if you have a boat you can take it out on the water and lure or bait cast or deep-water troll.
Please be",3,,,0,,,0,,,0,Y,Canoeing and kayaking are very popular in Lake Eildon and you can see why once youre out on the water yourself. The vast expanse of the lake and the offshoots and tributaries can easily be explored by paddling around the lake. You will be able to see wat,2,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,,,,122546,122547,122548,25/9/21,-37.12366672,145.9566326,,,2289821-20200722
REC SITES,25/9/21,120558,Kangaroo Gully,-37.12402994,145.9452819,BASIC,,NONE,"From Mansfield head towards Mount Buller, turning right on Mansfield Woods Point road follow this for 9.5 km before turning right onto Piries-Goughs Bay Rd, following this road for 7.3km before turning right onto Walshs Rd. Follow Walshs Road for 23Km an",,"A small site situated on the shores of Lake Eildon. A small and secluded site means it is often uncrowded during peak times. This area is used for several recreational activities, including: fishing, four-wheel driving, motorbike riding, water sports and",MANSFIELD,Kangaroo Gully,WCUP,,Y,,,,,,Fishing Allowed,Camping and Campervan,Y,"This site is a small site on the shores of Lake Eildon, camping is suited to small groups. This site offers a sheltered campground, surrounded by stunning native tree species.",1,Y,"This site can be accessed by caravans and camper trailers, although be aware that you may have to travel long distances on dirt roads.",,4,,,0,,,0,Y,"The perfect spot to throw a line in and see what you can hook. From the shores you will have a good chance at catching native species and redfin and if you have a boat you can take it out on the water and lure or bait cast or deep-water troll.
Please be",3,,,0,,,0,,,0,Y,Canoeing and kayaking are very popular in Lake Eildon and you can see why once youre out on the water yourself. The vast expanse of the lake and the offshoots and tributaries can easily be explored by paddling around the lake. You will be able to see wat,2,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,,,,122522,122523,122524,25/9/21,-37.12402994,145.9452819,,,2289828-20200724
REC SITES,25/9/21,120566,Parkers Flat 2,-37.12092465,145.9255253,BASIC,,NONE,"From Mansfield head towards Mount Buller, turning right on Mansfield Woods Point road follow this for 9.5 km before turning right onto Piries-Goughs Bay Rd, following this road for 7.3km before turning right onto Walshs Rd. Follow Walshs Road for 19Km an",,"Situated on the shores of Lake Eildon, you will enjoy the easy access to the waters edge. This area is utilised for several recreational activities, including: fishing, four-wheel driving, motorbike riding, water sports and camping.
This site can become",MANSFIELD,Parkers Flat 2,WCUP,,Y,,,,,,Fishing Allowed,Camping and Campervan,Y,"Wake up to the sounds of nature surrounding you, the singing of birds and the low slow sound of early fishermen in the water below your campsite. This site has large disperse camping and is great for large groups or several smaller groups.",1,Y,"This site can be accessed by small caravans and camper trailers, although be aware that you may have to travel long distances on dirt roads.",SMALL CARAVAN,4,,,0,,,0,Y,"This is a popular area for trolling for trout with deep divers and casting spinnerbaits. Or why not take the tinny out and try your luck at catching a Murray Cod by trolling in the deeper waters. 
Please be aware that if fishing you will need to hold a",3,,,0,,,0,,,0,Y,Canoeing and kayaking are very popular in Lake Eildon and you can see why once youre out on the water yourself. The vast expanse of the lake and the offshoots and tributaries can easily be explored by paddling around the lake. You will be able to see wat,2,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,,,,122528,122529,122530,25/9/21,-37.12092465,145.9255253,,,2289814-20200722
REC SITES,25/9/21,120588,Goldworthys,-36.91228493,145.8455748,BASIC,,NONE,"From Barjarg take Tames road, turning left onto Dry Creek road and then left again onto Goldsworthys road.",,"This site is perfect for those wanting to get away from the world, being secluded and off the main tracks you're likely to enjoy this site to yourself. A creek running parrallel to the site gives you access to water and easy access means many people can",BENALLA SYDNEY RD,Goldworthys,WC,,Y,,,,,,None Allowed,Camping and Campervan,Y,"This small site is great for small and medium size groups, often used by people exploring the Strathbogies. This site is situated next to a small creek and perfect for either tent or vehicle based camping.",1,Y,This small site is accessable for caravans and campervans with plenty of room to set up and swing your van around when needed.,CAMPER TRAILER,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,1,,,,,,,122641,122642,122643,25/9/21,-36.91228493,145.8455748,,,2299067-20201027
REC SITES,25/9/21,120651,La Larr Ba Gauwa,-36.99943358,144.2860478,MID,,NONE,"There is no carparking at the La Larr Ba Gauwa trailhead, so riders are advised to park their cars in Harcourt and ride the off-road bike path that runs besides Market Street up to the La Larr Ba Gauwa trailhead (approx 4km).",,,BENDIGO CNR MIDLAND HWY & TAYLOR ST,La Larr Ba Gauwa,,UeY,Y,,,,,,None Allowed,None,,,0,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,Y,This site acts as the trailhead for the La Larr Ba Gauwa mtb trail network. It provides an information board with a map of the trail network and a large picnic shelter. There are toilets 100m to the west of the picnic area. There is no water at the site,1,,,0,,,0,,,0,,,0,,,0,,,,,,,,,122609,122610,122611,25/9/21,-36.99943358,144.2860478,,,2299125-20201130
REC SITES,25/9/21,120652,Oak Gully,-36.99809332,144.2901605,BASIC,,PARTIAL,"Oak Gully is for picnickers rather than riders. Out of consideration for other recreation users, mountain bike riders are asked to ride their mountain bikes from Harcourt to La Larr Ba Gauwa and not drive/park their cars here.
For picnickers, from Harco",,,BENDIGO CNR MIDLAND HWY & TAYLOR ST,Oak Gully,C,,Y,,,,,,BBQ Facilities,Campervan Only,,,0,Y,The site is accessible by vehicles towing camper trailers or small caravans.,SMALL CARAVAN,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,Y,"Set within an Oak gully, this site provides a tranquil setting for a picnic with wood-fired BBQ's and picnic tables. Toilets are located 500m to the west of the picnic area (via a pedestrian path and stone steps that takes off just prior to the road acce",1,,,0,,,0,,,0,,,0,,,0,,1,,,1,,1,,122612,122613,122614,25/9/21,-36.99809332,144.2901605,,,2299126-20190616
REC SITES,25/9/21,120718,Fergusons,-37.30883878,146.2569343,BASIC,,NONE,"From Jamieson follow the Jamieson Licola road follow for 17 Km before turning left onto Ferguson Track for 3.6KM before reaching the site. 
Please note: Fergusons track is an all weather Four Wheel drive track.",,,MANSFIELD,Fergusons,W,UY,Y,,,,,,BBQ Facilities,Camping Only,Y,"Fergusons is a small secluded campsite with basic facilities, although remote this spot is perfect for the avid four-wheel driver. You can camp yourself next to the Jamieson River, throw a line in, go for a swim or simply enjoy the sound of the river tum",1,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,1,,,,1,,,,122683,122684,122685,25/9/21,-37.30883878,146.2569343,,,2289825-20210412
REC SITES,25/9/21,120720,Silvermine,-37.32976714,146.3481165,BASIC,,NONE,"From Jamieson head down Jamieson Licola Road for 29KM, then turn left onto Silvermine Spur Road. After being on Silvermine Spur Road for 4KM you will reach the campsite. 
PLease note: This is an all weather four-wheel drive road.",,,MANSFIELD,Silvermine,W,,Y,,,,,,BBQ Facilities,Camping Only,Y,"Silvermine is a small secluded campsite with basic facilities, although remote this spot is perfect for the avid four-wheel driver. You can camp yourself next to the Jamieson River, throw a line in, go for a swim or simply enjoy the sound of the river tu",1,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,1,,,,1,,,,122689,122690,122691,25/9/21,-37.32976714,146.3481165,,,2289817-20190404
REC SITES,25/9/21,120026,Leinster Flat,-36.92934625,146.9241116,BASIC,,NONE,"From Porepunkah, head south at the large round-about onto the Buckland Valley Road for approximately 32 km, where the camping area is located on the left. The Buckland Valley Road is sealed for the first 13km to Buckland Bridge and then unsealed for the",,,BRIGHT DEPOT,Leinster Flat,WC,Y,Y,,,,,,BBQ Facilities,Camping and Campervan,Y,,1,Y,"A medium size open terrace surrounded by native forest, with some limited areas down next to the Buckland River. This site is suitable for camper trailers and high clearance caravans.",CAMPER TRAILER,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,,1,,,,122659,122660,122661,25/9/21,-36.92934625,146.9241116,,,554067-20210217
REC SITES,25/9/21,120031,Abbeyards,-36.915177,146.707986,BASIC,,NONE,"From Myrtleford, travel 31km south along the Buffalo River Rd, to the Rose River Rd intersection.  From here the road becomes Abbeyards Rd which is gravel suitable for 2WDs and camper trailers.  Travel a further 18.5km to the campground.",,"Abbeyards is small site along the Buffalo river with campfire pits and picnic tables available for use. 
There is a nice swimming hole and shade by the river.",OVENS,Abbeyards,W,,Y,,,,,,BBQ Facilities,Camping Only,Y,The site allows for one campsite in the upper area by the roadside and two in the lower area closer to the river. Campfire pits and picnic tables are available for use.,1,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,Y,Picnic tables are available for use,2,,,0,,,0,,,0,,,0,,,0,1,,,,1,,,,122027,122028,122029,25/9/21,-36.915177,146.707986,,,554070-20191017
REC SITES,25/9/21,120107,Bates Dam,-36.410004,146.699163,BASIC,,NONE,From Beechworth head approx. 7 km south along the Buckland Gap Rd (towards Myrtleford/Gapsted) until you reach the Buckland Gap. Head East onto Lady Newton Drive for 250m then onto Jensens Tk. Bates Dam is well sign posted once on Lady Newton Drive.,,,OVENS,Bates Dam,,,Y,,,,,,BBQ Facilities,None,,,0,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,Y,This small site overlooks the calm waters of Bates Dam and is surrounded by the native forest. The dam has an interesting construction history and provides a basic fishing experience for those keen enough. The site also acts as the trailhead for the shor,1,,,0,,,0,,,0,,,0,,,0,1,,,,1,,,,122045,122046,122047,25/9/21,-36.410004,146.699163,,,554076-20210210
